Id,date,boil_current_level
2676,1423403356.1797,2944.0
2677,1423403356.69137,2942.0
2678,1423403357.19981,2947.0
2679,1423403357.71085,2949.0
2680,1423403358.22059,2949.0
2681,1423403358.76368,2948.0
2682,1423403359.24118,2959.0
2683,1423403359.75525,2965.0
2684,1423403360.98009,2968.0
2685,1423403361.11389,2975.0
2686,1423403361.28305,2989.0
2687,1423403361.79347,2994.0
2688,1423403362.30332,2995.0
2689,1423403362.81361,2997.0
2690,1423403363.32773,3004.0
2691,1423403363.84733,3006.0
2692,1423403364.3484,3013.0
2693,1423403364.85655,3025.0
2694,1423403365.36961,3017.0
2695,1423403365.88492,3016.0
2696,1423403366.39033,3018.0
2697,1423403366.90481,3022.0
2698,1423403367.41258,3018.0
2699,1423403367.92436,3020.0
2700,1423403368.43772,3026.0
2701,1423403368.94391,3013.0
2702,1423403369.47247,3015.0
2703,1423403369.96701,3018.0
2704,1423403370.47474,3017.0
2705,1423403370.9887,3092.0
2706,1423403371.50613,2934.0
2707,1423403372.00934,2826.0
2708,1423403373.22662,2814.0
2709,1423403373.5857,2737.0
2710,1423403373.75923,2760.0
2711,1423403374.05017,2854.0
2712,1423403374.56377,2898.0
2713,1423403375.07534,2903.0
2714,1423403375.57887,2941.0
2715,1423403376.09092,3121.0
2716,1423403376.60165,3043.0
2717,1423403377.11334,3103.0
2718,1423403377.62265,3105.0
2719,1423403378.13258,3110.0
2720,1423403378.64653,3106.0
2721,1423403379.16255,3109.0
2722,1423403379.6705,3114.0
2723,1423403380.18042,3120.0
2724,1423403380.68978,3072.0
2725,1423403381.1997,2792.0
2726,1423403381.71083,2406.0
2727,1423403382.22081,1798.0
2728,1423403382.72409,1559.0
2729,1423403383.23138,1532.0
2730,1423403383.73986,1497.0
2731,1423403384.24452,1492.0
2732,1423403384.74897,1492.0
2733,1423403385.98646,1470.0
2734,1423403386.13085,1460.0
2735,1423403386.26989,1451.0
2736,1423403386.7722,1447.0
2737,1423403387.28071,1445.0
2738,1423403387.78349,1572.0
2739,1423403388.31093,2020.0
2740,1423403388.79658,2448.0
2741,1423403389.30689,2560.0
2742,1423403389.81584,2726.0
2743,1423403390.32613,2900.0
2744,1423403390.83548,3034.0
2745,1423403391.34569,3160.0
2746,1423403391.858,3169.0
2747,1423403392.37016,3168.0
2748,1423403392.90675,3171.0
2749,1423403393.39278,3170.0
2750,1423403393.92353,3183.0
2751,1423403394.41326,3172.0
2752,1423403394.94231,3179.0
2753,1423403395.43486,3135.0
2754,1423403395.95664,2950.0
2755,1423403396.51073,2771.0
2756,1423403396.96737,2908.0
2757,1423403398.19434,2943.0
2758,1423403398.3479,2936.0
2759,1423403398.50199,2938.0
2760,1423403399.02601,2941.0
2761,1423403399.51912,2935.0
2762,1423403400.029,2942.0
2763,1423403400.54118,2930.0
2764,1423403401.04934,2935.0
2765,1423403401.56236,2936.0
2766,1423403402.07362,2938.0
2767,1423403402.57719,2935.0
2768,1423403403.0865,2930.0
2769,1423403403.60185,2934.0
2770,1423403404.11412,2935.0
2771,1423403404.62544,2934.0
2772,1423403405.12934,2934.0
2773,1423403405.64307,2929.0
2774,1423403406.15883,2928.0
2775,1423403406.79459,2928.0
2776,1423403407.19689,2929.0
2777,1423403407.68636,2929.0
2778,1423403408.19755,2933.0
2779,1423403408.70636,2934.0
2780,1423403409.21958,2921.0
2781,1423403409.72794,2919.0
2782,1423403410.24473,2920.0
2783,1423403411.07843,2916.0
2784,1423403411.26208,2927.0
2785,1423403411.76982,2920.0
2786,1423403412.28144,2927.0
2787,1423403412.79274,2928.0
2788,1423403413.31384,2922.0
2789,1423403413.8117,2923.0
2790,1423403414.32384,2923.0
2791,1423403414.83213,2919.0
2792,1423403415.35256,2922.0
2793,1423403415.85305,2929.0
2794,1423403416.36497,2920.0
2795,1423403416.93569,2924.0
2796,1423403417.38463,2920.0
2797,1423403417.92476,2922.0
2798,1423403418.41526,2934.0
2799,1423403418.9151,2927.0
2800,1423403419.4291,2930.0
2801,1423403419.93668,2926.0
2802,1423403420.45556,2930.0
2803,1423403421.00141,2930.0
2804,1423403421.46703,2933.0
2805,1423403421.97827,2929.0
2806,1423403422.49259,2929.0
2807,1423403423.52737,2932.0
2808,1423403423.66853,2934.0
2809,1423403424.01985,2931.0
2810,1423403424.54123,2938.0
2811,1423403425.04039,2929.0
2812,1423403425.55149,2934.0
2813,1423403426.05987,2933.0
2814,1423403426.57768,2928.0
2815,1423403427.14451,2930.0
2816,1423403427.59448,2932.0
2817,1423403428.09744,2927.0
2818,1423403428.62535,2931.0
2819,1423403429.12628,2933.0
2820,1423403429.63671,2934.0
2821,1423403430.21458,2931.0
2822,1423403430.65831,2934.0
2823,1423403431.16963,2935.0
2824,1423403431.67997,2933.0
2825,1423403432.18732,2934.0
2826,1423403432.70107,2935.0
2827,1423403433.21605,2936.0
2828,1423403433.72219,2935.0
2829,1423403434.24155,2941.0
2830,1423403434.78907,2932.0
2831,1423403436.08521,2939.0
2832,1423403436.27494,2938.0
2833,1423403436.40887,2936.0
2834,1423403436.78643,2938.0
2835,1423403437.29227,2934.0
2836,1423403437.80488,2940.0
2837,1423403438.31896,2933.0
2838,1423403438.82744,2941.0
2839,1423403439.33158,2942.0
2840,1423403439.8499,2940.0
2841,1423403440.36063,2942.0
2842,1423403440.86664,2941.0
2843,1423403441.37814,2937.0
2844,1423403441.93864,2939.0
2845,1423403442.39599,2938.0
2846,1423403442.90805,2938.0
2847,1423403443.42038,2942.0
2848,1423403443.93013,2941.0
2849,1423403444.51507,2940.0
2850,1423403444.94791,2937.0
2851,1423403445.45824,2934.0
2852,1423403445.97009,2941.0
2853,1423403446.47771,2937.0
2854,1423403446.98977,2943.0
2855,1423403447.49305,2943.0
2856,1423403448.43977,2949.0
2857,1423403448.58905,2954.0
2858,1423403449.06588,2981.0
2859,1423403449.53669,3013.0
2860,1423403450.05505,2981.0
2861,1423403450.55785,2988.0
2862,1423403451.07636,3045.0
2863,1423403451.5782,3053.0
2864,1423403452.12359,3068.0
2865,1423403452.60657,3070.0
2866,1423403453.12179,3085.0
2867,1423403453.62924,3094.0
2868,1423403454.18738,3103.0
2869,1423403454.64982,3105.0
2870,1423403455.16363,3113.0
2871,1423403455.6748,3121.0
2872,1423403456.18335,3135.0
2873,1423403456.69541,3147.0
2874,1423403457.21098,3155.0
2875,1423403457.71729,3155.0
2876,1423403458.23196,3166.0
2877,1423403458.79116,3167.0
2878,1423403459.25217,3176.0
2879,1423403459.75957,3198.0
2880,1423403460.27316,3197.0
2881,1423403461.21507,3207.0
2882,1423403461.35621,3212.0
2883,1423403461.80626,3244.0
2884,1423403462.33702,3267.0
2885,1423403462.82848,3289.0
2886,1423403463.34315,3288.0
2887,1423403463.85248,3303.0
2888,1423403464.36279,3312.0
2889,1423403464.87633,3322.0
2890,1423403465.38897,3337.0
2891,1423403465.89885,3333.0
2892,1423403466.41149,3335.0
2893,1423403466.92154,3345.0
2894,1423403467.43616,3364.0
2895,1423403467.94373,3380.0
2896,1423403468.46176,3375.0
2897,1423403468.97198,3387.0
2898,1423403469.48219,3391.0
2899,1423403469.99173,3403.0
2900,1423403470.50353,3410.0
2901,1423403471.01751,3410.0
2902,1423403471.5299,3417.0
2903,1423403472.04021,3424.0
2904,1423403472.55407,3432.0
2905,1423403473.49632,3445.0
2906,1423403473.66719,3454.0
2907,1423403474.10538,3456.0
2908,1423403474.59918,3469.0
2909,1423403475.17115,3520.0
2910,1423403475.6267,3537.0
2911,1423403476.1368,3546.0
2912,1423403476.64827,3553.0
2913,1423403477.16716,3571.0
2914,1423403477.89278,3586.0
2915,1423403478.19133,3596.0
2916,1423403478.70198,3611.0
2917,1423403479.211,3610.0
2918,1423403479.72516,3624.0
2919,1423403480.24748,3640.0
2920,1423403480.78475,3638.0
2921,1423403481.26178,3652.0
2922,1423403481.77661,3656.0
2923,1423403482.29143,3674.0
2924,1423403482.80318,3689.0
2925,1423403483.31248,3692.0
2926,1423403483.82843,3698.0
2927,1423403484.3414,3708.0
2928,1423403484.85252,3715.0
2929,1423403486.07679,3719.0
2930,1423403486.21928,3731.0
2931,1423403486.39526,3736.0
2932,1423403486.90219,3777.0
2933,1423403487.42858,3788.0
2934,1423403487.9324,3807.0
2935,1423403488.44437,3808.0
2936,1423403488.96155,3823.0
2937,1423403489.4701,3825.0
2938,1423403489.98368,3954.0
2939,1423403490.5026,3962.0
2940,1423403491.02524,3985.0
2941,1423403491.55671,3996.0
2942,1423403492.04023,4006.0
2943,1423403492.5575,4015.0
2944,1423403493.07009,4027.0
2945,1423403493.58151,4039.0
2946,1423403494.09412,4043.0
2947,1423403494.64024,4067.0
2948,1423403495.12441,4076.0
2949,1423403495.63522,4079.0
2950,1423403496.15514,4084.0
2951,1423403496.67147,4098.0
2952,1423403497.18321,4108.0
2953,1423403498.40905,4122.0
2954,1423403498.55075,4136.0
2955,1423403498.72593,4184.0
2956,1423403499.23292,4196.0
2957,1423403499.74706,4215.0
2958,1423403500.26666,4226.0
2959,1423403500.83348,4234.0
2960,1423403501.29217,4249.0
2961,1423403501.80727,4256.0
2962,1423403502.32129,4277.0
2963,1423403502.83484,4289.0
2964,1423403503.35774,4294.0
2965,1423403503.86439,4301.0
2966,1423403504.38058,4315.0
2967,1423403504.898,4337.0
2968,1423403505.46026,4338.0
2969,1423403505.92863,4350.0
2970,1423403506.44018,4361.0
2971,1423403506.96175,4383.0
2972,1423403507.46903,4380.0
2973,1423403507.98507,4393.0
2974,1423403508.49727,4430.0
2975,1423403509.01749,4444.0
2976,1423403509.5277,4468.0
2977,1423403510.81368,4485.0
2978,1423403510.94924,4495.0
2979,1423403511.08868,4508.0
2980,1423403511.58996,4517.0
2981,1423403512.1092,4532.0
2982,1423403512.62188,4526.0
2983,1423403513.13826,4531.0
2984,1423403513.65493,4552.0
2985,1423403514.16951,4556.0
2986,1423403514.68258,4570.0
2987,1423403515.37824,4589.0
2988,1423403515.7185,4611.0
2989,1423403516.22989,4627.0
2990,1423403516.75512,4669.0
2991,1423403517.27847,4691.0
2992,1423403517.77593,4705.0
2993,1423403518.2949,4726.0
2994,1423403518.80828,4731.0
2995,1423403519.32589,4747.0
2996,1423403519.84052,4758.0
2997,1423403520.35715,4770.0
2998,1423403520.87394,4788.0
2999,1423403521.38905,4791.0
3000,1423403521.90433,4820.0
3001,1423403522.42825,4825.0
3002,1423403523.26908,4835.0
3003,1423403523.45692,4848.0
3004,1423403523.97052,4870.0
3005,1423403524.49067,4906.0
3006,1423403525.0035,4951.0
3007,1423403525.52064,4955.0
3008,1423403526.03845,4963.0
3009,1423403526.55883,4980.0
3010,1423403527.07045,4991.0
3011,1423403527.58866,5000.0
3012,1423403528.14757,5021.0
3013,1423403528.62317,5042.0
3014,1423403529.14484,5047.0
3015,1423403529.65854,5076.0
3016,1423403530.17343,5081.0
3017,1423403530.69171,5098.0
3018,1423403531.20658,5110.0
3019,1423403531.73902,5138.0
3020,1423403532.24194,5174.0
3021,1423403532.76809,5197.0
3022,1423403533.27846,5214.0
3023,1423403533.80145,5232.0
3024,1423403534.31414,5238.0
3025,1423403534.83232,5250.0
3026,1423403535.68005,5266.0
3027,1423403535.86494,5280.0
3028,1423403536.38465,5286.0
3029,1423403536.90408,5321.0
3030,1423403537.41966,5323.0
3031,1423403537.93654,5342.0
3032,1423403538.4563,5346.0
3033,1423403539.0275,5372.0
3034,1423403539.49242,5398.0
3035,1423403540.0086,5419.0
3036,1423403540.58212,5460.0
3037,1423403541.046,5462.0
3038,1423403541.56584,5487.0
3039,1423403542.08535,5499.0
3040,1423403542.60234,5515.0
3041,1423403543.12306,5528.0
3042,1423403543.6387,5540.0
3043,1423403544.16198,5564.0
3044,1423403544.68097,5561.0
3045,1423403545.20452,5573.0
3046,1423403545.71414,5598.0
3047,1423403546.23287,5604.0
3048,1423403546.75339,5645.0
3049,1423403547.27326,5681.0
3050,1423403548.12152,5709.0
3051,1423403548.53933,5722.0
3052,1423403548.8264,5731.0
3053,1423403549.38502,5762.0
3054,1423403549.86626,5769.0
3055,1423403550.38649,5785.0
3056,1423403550.90376,5804.0
3057,1423403551.4237,5818.0
3058,1423403551.94893,5834.0
3059,1423403552.46239,5838.0
3060,1423403553.06703,5852.0
3061,1423403553.50088,5895.0
3062,1423403554.11391,5921.0
3063,1423403554.54122,5951.0
3064,1423403555.06906,5970.0
3065,1423403555.58344,5974.0
3066,1423403556.10628,6007.0
3067,1423403556.62077,6023.0
3068,1423403557.14219,6029.0
3069,1423403557.69383,6040.0
3070,1423403558.18608,6061.0
3071,1423403558.70174,6076.0
3072,1423403559.22769,6094.0
3073,1423403559.74296,6098.0
3074,1423403560.79226,6114.0
3075,1423403560.94086,6158.0
3076,1423403561.30795,6187.0
3077,1423403561.83129,6205.0
3078,1423403562.34799,6229.0
3079,1423403562.86523,6234.0
3080,1423403563.38994,6261.0
3081,1423403563.90935,6270.0
3082,1423403564.43213,6276.0
3083,1423403564.9541,6269.0
3084,1423403565.47806,6284.0
3085,1423403565.99188,6303.0
3086,1423403566.51345,6315.0
3087,1423403567.03632,6310.0
3088,1423403567.55853,6321.0
3089,1423403568.07824,6339.0
3090,1423403568.60041,6342.0
3091,1423403569.11958,6357.0
3092,1423403569.64016,6367.0
3093,1423403570.16579,6366.0
3094,1423403570.68107,6395.0
3095,1423403571.19806,6426.0
3096,1423403571.77823,6424.0
3097,1423403572.24623,6436.0
3098,1423403573.29622,6450.0
3099,1423403573.43453,6464.0
3100,1423403573.81075,6462.0
3101,1423403574.33494,6482.0
3102,1423403574.85169,6489.0
3103,1423403575.37626,6497.0
3104,1423403575.89552,6502.0
3105,1423403576.41878,6509.0
3106,1423403576.99314,6519.0
3107,1423403577.46177,6510.0
3108,1423403577.98258,6529.0
3109,1423403578.50277,6530.0
3110,1423403579.04744,6540.0
3111,1423403579.58707,6551.0
3112,1423403580.07022,6538.0
3113,1423403580.59413,6543.0
3114,1423403581.11262,6535.0
3115,1423403581.81639,6556.0
3116,1423403582.16237,6561.0
3117,1423403582.68182,6561.0
3118,1423403583.2016,6584.0
3119,1423403583.73477,6592.0
3120,1423403584.24464,6605.0
3121,1423403584.78166,6623.0
3122,1423403585.91813,6624.0
3123,1423403586.06244,6641.0
3124,1423403586.33289,6656.0
3125,1423403586.86307,6668.0
3126,1423403587.37647,6661.0
3127,1423403587.90458,6679.0
3128,1423403588.42179,6675.0
3129,1423403588.94771,6687.0
3130,1423403589.47221,6704.0
3131,1423403589.99102,6695.0
3132,1423403590.50882,6712.0
3133,1423403591.03464,6707.0
3134,1423403591.55642,6713.0
3135,1423403592.07745,6722.0
3136,1423403592.60122,6728.0
3137,1423403593.12134,6734.0
3138,1423403593.64283,6736.0
3139,1423403594.16546,6746.0
3140,1423403594.68964,6736.0
3141,1423403595.29073,6756.0
3142,1423403595.73254,6755.0
3143,1423403596.2561,6758.0
3144,1423403596.77957,6766.0
3145,1423403597.30267,6768.0
3146,1423403598.45246,6784.0
3147,1423403598.58884,6795.0
3148,1423403598.87004,6810.0
3149,1423403599.39174,6808.0
3150,1423403599.93077,6840.0
3151,1423403600.43696,6859.0
3152,1423403601.01158,6860.0
3153,1423403601.48803,6882.0
3154,1423403602.00826,6892.0
3155,1423403602.53148,6891.0
3156,1423403603.05265,6883.0
3157,1423403603.5824,6910.0
3158,1423403604.09475,6925.0
3159,1423403604.62012,6918.0
3160,1423403605.14843,6922.0
3161,1423403605.74496,6933.0
3162,1423403606.19488,6923.0
3163,1423403606.71015,6940.0
3164,1423403607.23182,6928.0
3165,1423403607.76119,6937.0
3166,1423403608.28167,6956.0
3167,1423403608.80221,6957.0
3168,1423403609.33063,6972.0
3169,1423403609.85447,6959.0
3170,1423403611.0974,6966.0
3171,1423403611.23175,6969.0
3172,1423403611.42302,6996.0
3173,1423403611.93894,6973.0
3174,1423403612.46505,6999.0
3175,1423403612.98597,6985.0
3176,1423403613.51006,7006.0
3177,1423403614.02882,7019.0
3178,1423403614.55681,7006.0
3179,1423403615.11764,7028.0
3180,1423403615.60312,7011.0
3181,1423403616.20482,7027.0
3182,1423403616.6488,7027.0
3183,1423403617.20765,7044.0
3184,1423403617.69877,7031.0
3185,1423403618.22628,7040.0
3186,1423403618.74498,7058.0
3187,1423403619.30015,7067.0
3188,1423403619.90056,7084.0
3189,1423403620.30876,7096.0
3190,1423403620.88977,7112.0
3191,1423403621.35787,7118.0
3192,1423403621.88281,7123.0
3193,1423403622.40888,7122.0
3194,1423403623.63364,7118.0
3195,1423403623.80235,7142.0
3196,1423403623.98209,7135.0
3197,1423403624.50035,7142.0
3198,1423403625.0237,7153.0
3199,1423403625.55106,7138.0
3200,1423403626.07848,7156.0
3201,1423403626.59697,7161.0
3202,1423403627.12692,7171.0
3203,1423403627.64885,7186.0
3204,1423403628.17488,7159.0
3205,1423403628.69278,7178.0
3206,1423403629.21682,7184.0
3207,1423403629.74509,7199.0
3208,1423403630.26165,7193.0
3209,1423403630.78565,7203.0
3210,1423403631.31666,7202.0
3211,1423403631.82684,7211.0
3212,1423403632.39688,7213.0
3213,1423403632.8757,7216.0
3214,1423403633.39723,7226.0
3215,1423403633.92822,7211.0
3216,1423403634.45361,7235.0
3217,1423403634.97794,7234.0
3218,1423403635.50866,7216.0
3219,1423403636.35315,7236.0
3220,1423403636.5502,7235.0
3221,1423403637.0724,7240.0
3222,1423403637.597,7238.0
3223,1423403638.12028,7252.0
3224,1423403638.64577,7256.0
3225,1423403639.23336,7267.0
3226,1423403639.68755,7258.0
3227,1423403640.21562,7273.0
3228,1423403640.79208,7267.0
3229,1423403641.26409,7265.0
3230,1423403641.79556,7299.0
3231,1423403642.30635,7302.0
3232,1423403642.84134,7316.0
3233,1423403643.35924,7318.0
3234,1423403643.88698,7323.0
3235,1423403644.40877,7355.0
3236,1423403644.93627,7345.0
3237,1423403645.45607,7350.0
3238,1423403645.98615,7355.0
3239,1423403646.54087,7344.0
3240,1423403647.03148,7364.0
3241,1423403647.56204,7362.0
3242,1423403648.08023,7372.0
3243,1423403649.08686,7359.0
3244,1423403649.2391,7385.0
3245,1423403649.6594,7371.0
3246,1423403650.17465,7387.0
3247,1423403650.70137,7362.0
3248,1423403651.23735,7396.0
3249,1423403651.75068,7389.0
3250,1423403652.27194,7390.0
3251,1423403652.80004,7398.0
3252,1423403653.32551,7395.0
3253,1423403653.85064,7401.0
3254,1423403654.37315,7408.0
3255,1423403654.89957,7396.0
3256,1423403655.42091,7410.0
3257,1423403655.99862,7423.0
3258,1423403656.46959,7381.0
3259,1423403657.01168,7429.0
3260,1423403657.51687,7433.0
3261,1423403658.05057,7423.0
3262,1423403658.57559,7442.0
3263,1423403659.09195,7440.0
3264,1423403659.62106,7447.0
3265,1423403660.14355,7446.0
3266,1423403660.66565,7418.0
3267,1423403661.72664,7445.0
3268,1423403661.86308,7456.0
3269,1423403662.23987,7451.0
3270,1423403662.76649,7451.0
3271,1423403663.28889,7456.0
3272,1423403663.81644,7451.0
3273,1423403664.34492,7444.0
3274,1423403664.88229,7452.0
3275,1423403665.38717,7468.0
3276,1423403665.91113,7449.0
3277,1423403666.44668,7466.0
3278,1423403666.96117,7476.0
3279,1423403667.48658,7482.0
3280,1423403668.00816,7496.0
3281,1423403668.53499,7510.0
3282,1423403669.05452,7510.0
3283,1423403669.58633,7506.0
3284,1423403670.10283,7531.0
3285,1423403670.6377,7530.0
3286,1423403671.16196,7534.0
3287,1423403671.67661,7528.0
3288,1423403672.23045,7558.0
3289,1423403672.73318,7540.0
3290,1423403673.33469,7573.0
3291,1423403673.78247,7546.0
3292,1423403674.83905,7545.0
3293,1423403675.02083,7550.0
3294,1423403675.36356,7553.0
3295,1423403675.91916,7583.0
3296,1423403676.40858,7576.0
3297,1423403676.92749,7569.0
3298,1423403677.45792,7581.0
3299,1423403677.97656,7577.0
3300,1423403678.51253,7594.0
3301,1423403679.0268,7573.0
3302,1423403679.56123,7591.0
3303,1423403680.08193,7593.0
3304,1423403680.60909,7603.0
3305,1423403681.1695,7589.0
3306,1423403681.65895,7592.0
3307,1423403682.19169,7596.0
3308,1423403682.75668,7593.0
3309,1423403683.23222,7612.0
3310,1423403683.75786,7614.0
3311,1423403684.28311,7609.0
3312,1423403684.8094,7615.0
3313,1423403685.33239,7620.0
3314,1423403685.86621,7606.0
3315,1423403686.39232,7602.0
3316,1423403687.33813,7619.0
3317,1423403687.47318,7616.0
3318,1423403687.96048,7617.0
3319,1423403688.48893,7630.0
3320,1423403689.00844,7623.0
3321,1423403689.53376,7616.0
3322,1423403690.07666,7625.0
3323,1423403690.58628,7638.0
3324,1423403691.11438,7638.0
3325,1423403691.6356,7637.0
3326,1423403692.16634,7644.0
3327,1423403692.68446,7650.0
3328,1423403693.21046,7637.0
3329,1423403693.73959,7640.0
3330,1423403694.26114,7652.0
3331,1423403694.82127,7643.0
3332,1423403695.31361,7648.0
3333,1423403695.83627,7646.0
3334,1423403696.36326,7660.0
3335,1423403696.93478,7672.0
3336,1423403697.4139,7672.0
3337,1423403697.93664,7651.0
3338,1423403698.4641,7659.0
3339,1423403698.98937,7664.0
3340,1423403699.94294,7679.0
3341,1423403700.15065,7677.0
3342,1423403700.56596,7688.0
3343,1423403701.09127,7688.0
3344,1423403701.61632,7689.0
3345,1423403702.19173,7710.0
3346,1423403702.66492,7698.0
3347,1423403703.19118,7704.0
3348,1423403703.78457,7713.0
3349,1423403704.24082,7716.0
3350,1423403704.77868,7730.0
3351,1423403705.29207,7734.0
3352,1423403705.81836,7725.0
3353,1423403706.34467,7715.0
3354,1423403706.86847,7743.0
3355,1423403707.39501,7751.0
3356,1423403707.92025,7757.0
3357,1423403708.44454,7759.0
3358,1423403708.97069,7753.0
3359,1423403709.50859,7766.0
3360,1423403710.02107,7784.0
3361,1423403710.55263,7758.0
3362,1423403711.07457,7770.0
3363,1423403711.60164,7767.0
3364,1423403712.45353,7771.0
3365,1423403712.66823,7759.0
3366,1423403713.21528,7784.0
3367,1423403713.71253,7783.0
3368,1423403714.22911,7791.0
3369,1423403714.7515,7791.0
3370,1423403715.28187,7781.0
3371,1423403715.85859,7792.0
3372,1423403716.33109,7787.0
3373,1423403716.85676,7809.0
3374,1423403717.38196,7813.0
3375,1423403717.9087,7820.0
3376,1423403718.43403,7813.0
3377,1423403718.96668,7812.0
3378,1423403719.48298,7822.0
3379,1423403720.01577,7804.0
3380,1423403720.53642,7823.0
3381,1423403721.06475,7829.0
3382,1423403721.58977,7823.0
3383,1423403722.11379,7821.0
3384,1423403722.64039,7840.0
3385,1423403723.17546,7831.0
3386,1423403723.6905,7837.0
3387,1423403724.22108,7816.0
3388,1423403725.17076,7830.0
3389,1423403725.35158,7839.0
3390,1423403725.79201,7833.0
3391,1423403726.31828,7854.0
3392,1423403726.84472,7855.0
3393,1423403727.36977,7858.0
3394,1423403727.89715,7854.0
3395,1423403728.4218,7852.0
3396,1423403728.94678,7835.0
3397,1423403729.47691,7866.0
3398,1423403730.00024,7855.0
3399,1423403730.52794,7862.0
3400,1423403731.05338,7863.0
3401,1423403731.57986,7848.0
3402,1423403732.18276,7866.0
3403,1423403732.6293,7883.0
3404,1423403733.18975,7873.0
3405,1423403733.68044,7890.0
3406,1423403734.20821,7871.0
3407,1423403734.73332,7875.0
3408,1423403735.31213,7884.0
3409,1423403735.78346,7876.0
3410,1423403736.31183,7887.0
3411,1423403737.56173,7882.0
3412,1423403737.7309,7896.0
3413,1423403737.88765,7901.0
3414,1423403738.41525,7915.0
3415,1423403738.94127,7904.0
3416,1423403739.50743,7921.0
3417,1423403739.99286,7925.0
3418,1423403740.52081,7919.0
3419,1423403741.0461,7944.0
3420,1423403741.57914,7943.0
3421,1423403742.14933,7939.0
3422,1423403742.62488,7934.0
3423,1423403743.16833,7944.0
3424,1423403743.67477,7953.0
3425,1423403744.2043,7953.0
3426,1423403744.72688,7962.0
3427,1423403745.25598,7955.0
3428,1423403745.7807,7957.0
3429,1423403746.31152,7942.0
3430,1423403746.83551,7963.0
3431,1423403747.36554,7954.0
3432,1423403747.88437,7970.0
3433,1423403748.41176,7964.0
3434,1423403748.95582,7969.0
3435,1423403750.14612,7966.0
3436,1423403750.29963,7975.0
3437,1423403750.51516,7970.0
3438,1423403751.04414,7985.0
3439,1423403751.56903,7988.0
3440,1423403752.10049,7983.0
3441,1423403752.62005,8002.0
3442,1423403753.19009,7996.0
3443,1423403753.67152,7990.0
3444,1423403754.21992,7995.0
3445,1423403754.72578,7991.0
3446,1423403755.27808,8010.0
3447,1423403755.77891,8000.0
3448,1423403756.31317,8003.0
3449,1423403756.83415,8011.0
3450,1423403757.3598,8004.0
3451,1423403757.88734,7996.0
3452,1423403758.40956,8012.0
3453,1423403758.94418,8023.0
3454,1423403759.46804,8010.0
3455,1423403759.99477,8015.0
3456,1423403760.54888,8007.0
3457,1423403761.04092,8020.0
3458,1423403761.5735,8018.0
3459,1423403762.81437,8010.0
3460,1423403762.95806,8014.0
3461,1423403763.15091,8032.0
3462,1423403763.67172,8014.0
3463,1423403764.20149,8033.0
3464,1423403764.72868,8007.0
3465,1423403765.25478,8020.0
3466,1423403765.78331,8023.0
3467,1423403766.30552,8017.0
3468,1423403766.8315,8023.0
3469,1423403767.36143,8033.0
3470,1423403767.88906,8032.0
3471,1423403768.41025,8025.0
3472,1423403768.94354,8014.0
3473,1423403769.48233,8022.0
3474,1423403769.9931,8015.0
3475,1423403770.52262,8044.0
3476,1423403771.0422,8036.0
3477,1423403771.56866,8038.0
3478,1423403772.09868,8035.0
3479,1423403772.62116,8036.0
3480,1423403773.15924,8037.0
3481,1423403773.68545,8049.0
3482,1423403774.20543,8051.0
3483,1423403775.44345,8034.0
3484,1423403775.58123,8047.0
3485,1423403775.78031,8049.0
3486,1423403776.30646,8038.0
3487,1423403776.83567,8054.0
3488,1423403777.36138,8057.0
3489,1423403777.88733,8056.0
3490,1423403778.41611,8067.0
3491,1423403778.93884,8060.0
3492,1423403779.47112,8071.0
3493,1423403779.99252,8051.0
3494,1423403780.51957,8064.0
3495,1423403781.04663,8060.0
3496,1423403781.58602,8070.0
3497,1423403782.10031,8072.0
3498,1423403782.62377,8067.0
3499,1423403783.21792,8074.0
3500,1423403783.67952,8064.0
3501,1423403784.20446,8076.0
3502,1423403784.73102,8095.0
3503,1423403785.25881,8086.0
3504,1423403785.78488,8080.0
3505,1423403786.31704,8101.0
3506,1423403786.83677,8085.0
3507,1423403788.08329,8101.0
3508,1423403788.21675,8101.0
3509,1423403788.4178,8112.0
3510,1423403788.94311,8114.0
3511,1423403789.47496,8128.0
3512,1423403789.99783,8127.0
3513,1423403790.52726,8128.0
3514,1423403791.05077,8120.0
3515,1423403791.63074,8124.0
3516,1423403792.10946,8143.0
3517,1423403792.63299,8128.0
3518,1423403793.16446,8137.0
3519,1423403793.68616,8154.0
3520,1423403794.25321,8148.0
3521,1423403794.74119,8155.0
3522,1423403795.26555,8149.0
3523,1423403795.80457,8151.0
3524,1423403796.3347,8161.0
3525,1423403796.84873,8152.0
3526,1423403797.37759,8174.0
3527,1423403797.90637,8167.0
3528,1423403798.42909,8155.0
3529,1423403798.95644,8166.0
3530,1423403799.48583,8155.0
3531,1423403800.84851,8167.0
3532,1423403800.98177,8160.0
3533,1423403801.12381,8180.0
3534,1423403801.58808,8154.0
3535,1423403802.2368,8171.0
3536,1423403802.64155,8158.0
3537,1423403803.21053,8164.0
3538,1423403803.69306,8184.0
3539,1423403804.22032,8165.0
3540,1423403804.74848,8176.0
3541,1423403805.3104,8190.0
3542,1423403805.80283,8170.0
3543,1423403806.328,8171.0
3544,1423403806.85947,8182.0
3545,1423403807.41498,8191.0
3546,1423403807.90888,8160.0
3547,1423403808.44536,8158.0
3548,1423403808.96258,8180.0
3549,1423403809.49329,8184.0
